Title,Date,Press,Description
"'4년→18개월로 축소' 포그바, 복귀 기대감 but 유벤투스는 '상호 계약 ...",2024.10.05.,인터풋볼,"이탈리아 '가제타 델로 스포르트'는 5일(한국시간) ""속보다. 포그바는 유벤투스로 돌아가지 않을 것이다. 그의 계약은 종료되거나 상호 합의로 분리될 것이다. 프랑스 보도에 따르면 포그바는 미국메이저리그사커(MLS)에서 새로운 시작을 할 가능성이 높다""라고 보도했다. 포그바는 현역 복귀의 길이 열렸다...."
미국 9월 신차 판매 12%나 감소...무슨 일?,2024.10.05.,초이스경제,"조사회사 마크라인즈는, 제너럴 모터스(GM) 등 주요 대기업의 9월 미국 신차 판매 대수(속보치)가 전년 동월 대비 12% 줄었다고 최근 발표했다. 판매... 최근까지 미국 신차 판매 대수를 공표한 GM이나 포드 모터, 테슬라 등 미 대기업과 도요타 등 일본차 대기업의 치를 마크라인즈가 정리했다. 9월 합계는..."
"""미 기상청보다 더 정확"" 허리케인에도 끄떡없는 델타 기상팀",2024.10.05.,중앙일보,"운항 관리사들은 한쪽 벽면에 설치된 대형 화면에 나오는 속보를 수시로 확인하며, 속보와 델타항공 자체 기상팀의 분석을 종합해 항공기 운항 여부를 결정하느라 분주했다. 이날 애틀란타에서 출발해 미 남부 지역으로 향하는 항공편은 거의 대부분 취소됐다. 델타의 심장 OCC 각 항공사의 OCC는 안전..."
"[속보]'文 전 대통령 딸' 다혜씨, 만취 음주운전으로 입건",2024.10.05.,전국매일신문,
"'김건희 여사 위한 무관중 국악공연?' 문체부 ""보도 사실 아냐...민형사...",2024.10.05.,강원일보언론사 선정,"속보=지난해 10월 청와대에서 예산 8천600만원을 들여 무관중으로 진행한 국악 공연이 김건희 여사를 위해 기획했다고 해석될 수 있는 보도와 관련, 문화체육관광부는 4일 ""사실이 아니다""고 반박했다. 문체부는 이날 설명 자료를 통해 ""영부인은 지난해 10월 31일 KTV 방송 녹화 현장 중간에 국악인 신영희..."
"[속보] 이스라엘 끝내 보복 ""이란 원유 공습"" 뉴욕증시 국제유가 비트코...",2024.10.05.,글로벌이코노믹,이란으로 부터 미사일 공격을 받은 이스라엘이 끝내 보복에 나서 이란의 정유시설을 타격할 것이라는 보도가 나온 가운데 바이든이 이에 동의하는 듯한 발언을 한 사실이 밝혀지면서 서 뉴욕증시가 요동치고 있다. 뉴욕증시뿐 아니라 국제유가 달러환율 국채금리 금값 그리고 비트코인 이더리움 리플...
"[속보]국제유가 리비아 생산 재개에 상승폭 낮춰 WTI 74달러, 천연가스는...",2024.10.05.,소셜밸류,▲미국 뉴욕에서 4일(현지시간) 국제 유가는 강세를 이어갔지만 천연가스 가격은 급락세를 보였다. 사진은 캘리포니아 잉글우드 유전에 있는 펌프잭의 모습/연합뉴스 제공 미국 뉴욕에서 4일(현지시간) 국제 유가는 리비아가 원유 생산 재개에 나선다고 발표하면서 이스라엘의 이란 공격 가능성에도...
[속보] 레바논 체류 국민 등 97명 태운 군수송기 서울공항 도착,2024.10.05.,전국매일신문,
[속보]레바논 체류 국민 태운 군수송기 조금 전 서울공항 도착,2024.10.05.,디지털타임스,레바논 체류 국민 태운 군수송기 조금 전 서울공항 도착
[속보]레바논 체류 국민 등 97명 군수송기로 대피…곧 한국 도착,2024.10.05.,디지털타임스,레바논 체류 국민 등 97명 군수송기로 대피…곧 한국 도착
"'4년→18개월로 축소' 포그바, 복귀 기대감 but 유벤투스는 '상호 계약 ...",2024.10.05.,인터풋볼,"이탈리아 '가제타 델로 스포르트'는 5일(한국시간) ""속보다. 포그바는 유벤투스로 돌아가지 않을 것이다. 그의 계약은 종료되거나 상호 합의로 분리될 것이다. 프랑스 보도에 따르면 포그바는 미국메이저리그사커(MLS)에서 새로운 시작을 할 가능성이 높다""라고 보도했다. 포그바는 현역 복귀의 길이 열렸다...."
미국 9월 신차 판매 12%나 감소...무슨 일?,2024.10.05.,초이스경제,"조사회사 마크라인즈는, 제너럴 모터스(GM) 등 주요 대기업의 9월 미국 신차 판매 대수(속보치)가 전년 동월 대비 12% 줄었다고 최근 발표했다. 판매... 최근까지 미국 신차 판매 대수를 공표한 GM이나 포드 모터, 테슬라 등 미 대기업과 도요타 등 일본차 대기업의 치를 마크라인즈가 정리했다. 9월 합계는..."
"""미 기상청보다 더 정확"" 허리케인에도 끄떡없는 델타 기상팀",2024.10.05.,중앙일보,"운항 관리사들은 한쪽 벽면에 설치된 대형 화면에 나오는 속보를 수시로 확인하며, 속보와 델타항공 자체 기상팀의 분석을 종합해 항공기 운항 여부를 결정하느라 분주했다. 이날 애틀란타에서 출발해 미 남부 지역으로 향하는 항공편은 거의 대부분 취소됐다. 델타의 심장 OCC 각 항공사의 OCC는 안전..."
"[속보]'文 전 대통령 딸' 다혜씨, 만취 음주운전으로 입건",2024.10.05.,전국매일신문,
"'김건희 여사 위한 무관중 국악공연?' 문체부 ""보도 사실 아냐...민형사...",2024.10.05.,강원일보언론사 선정,"속보=지난해 10월 청와대에서 예산 8천600만원을 들여 무관중으로 진행한 국악 공연이 김건희 여사를 위해 기획했다고 해석될 수 있는 보도와 관련, 문화체육관광부는 4일 ""사실이 아니다""고 반박했다. 문체부는 이날 설명 자료를 통해 ""영부인은 지난해 10월 31일 KTV 방송 녹화 현장 중간에 국악인 신영희..."
"[속보] 이스라엘 끝내 보복 ""이란 원유 공습"" 뉴욕증시 국제유가 비트코...",2024.10.05.,글로벌이코노믹,이란으로 부터 미사일 공격을 받은 이스라엘이 끝내 보복에 나서 이란의 정유시설을 타격할 것이라는 보도가 나온 가운데 바이든이 이에 동의하는 듯한 발언을 한 사실이 밝혀지면서 서 뉴욕증시가 요동치고 있다. 뉴욕증시뿐 아니라 국제유가 달러환율 국채금리 금값 그리고 비트코인 이더리움 리플...
"[속보]국제유가 리비아 생산 재개에 상승폭 낮춰 WTI 74달러, 천연가스는...",2024.10.05.,소셜밸류,▲미국 뉴욕에서 4일(현지시간) 국제 유가는 강세를 이어갔지만 천연가스 가격은 급락세를 보였다. 사진은 캘리포니아 잉글우드 유전에 있는 펌프잭의 모습/연합뉴스 제공 미국 뉴욕에서 4일(현지시간) 국제 유가는 리비아가 원유 생산 재개에 나선다고 발표하면서 이스라엘의 이란 공격 가능성에도...
[속보] 레바논 체류 국민 등 97명 태운 군수송기 서울공항 도착,2024.10.05.,전국매일신문,
[속보]레바논 체류 국민 태운 군수송기 조금 전 서울공항 도착,2024.10.05.,디지털타임스,레바논 체류 국민 태운 군수송기 조금 전 서울공항 도착
[속보]레바논 체류 국민 등 97명 군수송기로 대피…곧 한국 도착,2024.10.05.,디지털타임스,레바논 체류 국민 등 97명 군수송기로 대피…곧 한국 도착
"'4년→18개월로 축소' 포그바, 복귀 기대감 but 유벤투스는 '상호 계약 ...",2024.10.05.,인터풋볼,"이탈리아 '가제타 델로 스포르트'는 5일(한국시간) ""속보다. 포그바는 유벤투스로 돌아가지 않을 것이다. 그의 계약은 종료되거나 상호 합의로 분리될 것이다. 프랑스 보도에 따르면 포그바는 미국메이저리그사커(MLS)에서 새로운 시작을 할 가능성이 높다""라고 보도했다. 포그바는 현역 복귀의 길이 열렸다...."
미국 9월 신차 판매 12%나 감소...무슨 일?,2024.10.05.,초이스경제,"조사회사 마크라인즈는, 제너럴 모터스(GM) 등 주요 대기업의 9월 미국 신차 판매 대수(속보치)가 전년 동월 대비 12% 줄었다고 최근 발표했다. 판매... 최근까지 미국 신차 판매 대수를 공표한 GM이나 포드 모터, 테슬라 등 미 대기업과 도요타 등 일본차 대기업의 치를 마크라인즈가 정리했다. 9월 합계는..."
"""미 기상청보다 더 정확"" 허리케인에도 끄떡없는 델타 기상팀",2024.10.05.,중앙일보,"운항 관리사들은 한쪽 벽면에 설치된 대형 화면에 나오는 속보를 수시로 확인하며, 속보와 델타항공 자체 기상팀의 분석을 종합해 항공기 운항 여부를 결정하느라 분주했다. 이날 애틀란타에서 출발해 미 남부 지역으로 향하는 항공편은 거의 대부분 취소됐다. 델타의 심장 OCC 각 항공사의 OCC는 안전..."
"'4년→18개월로 축소' 포그바, 복귀 기대감 but 유벤투스는 '상호 계약 ...",2024.10.05.,인터풋볼,"이탈리아 '가제타 델로 스포르트'는 5일(한국시간) ""속보다. 포그바는 유벤투스로 돌아가지 않을 것이다. 그의 계약은 종료되거나 상호 합의로 분리될 것이다. 프랑스 보도에 따르면 포그바는 미국메이저리그사커(MLS)에서 새로운 시작을 할 가능성이 높다""라고 보도했다. 포그바는 현역 복귀의 길이 열렸다...."
미국 9월 신차 판매 12%나 감소...무슨 일?,2024.10.05.,초이스경제,"조사회사 마크라인즈는, 제너럴 모터스(GM) 등 주요 대기업의 9월 미국 신차 판매 대수(속보치)가 전년 동월 대비 12% 줄었다고 최근 발표했다. 판매... 최근까지 미국 신차 판매 대수를 공표한 GM이나 포드 모터, 테슬라 등 미 대기업과 도요타 등 일본차 대기업의 치를 마크라인즈가 정리했다. 9월 합계는..."
"""미 기상청보다 더 정확"" 허리케인에도 끄떡없는 델타 기상팀",2024.10.05.,중앙일보,"운항 관리사들은 한쪽 벽면에 설치된 대형 화면에 나오는 속보를 수시로 확인하며, 속보와 델타항공 자체 기상팀의 분석을 종합해 항공기 운항 여부를 결정하느라 분주했다. 이날 애틀란타에서 출발해 미 남부 지역으로 향하는 항공편은 거의 대부분 취소됐다. 델타의 심장 OCC 각 항공사의 OCC는 안전..."
"[속보]민주당 김경지, 부산 금정 야권 단일 후보로···혁신당 류제성...",A12면 1단,경향신문언론사 선정,더불어민주당과 조국혁신당이 10·16 부산 금정구청장 보궐선거 투표용지 인쇄를 하루 앞둔 6일 극적으로 후보 단일화에 성공했다. 김경지 민주당 후보가 야권 단일 후보로 결정되면서 윤일현 국민의힘 후보와 양자 대결이 성사됐다. 천준호 민주당 전략기획위원장과 정춘생 혁신당 원내수석부대표는 이날...
[속보] '내년 복귀' 조건으로 휴학 승인…의대 교육과정 6→5년 단축도 ...,2024.10.06.,부산일보언론사 선정,정부가 '2025학년도 복귀'를 전제로 의대생들의 휴학을 승인하기로 한 것은 서울대 의대가 전국 최초로 의대생의 집단 휴학을 승인하면서 다른 대학이 동요하는 것을 막기 위한 긴급조치다. '동맹휴학은 불허한다'는 기존의 입장을 유지하면서도 2025학년도 시작에 맞춰 복귀하는 조건으로 휴학을 승인함으로써...
"[속보] 교육부 ""내년 1학기 복귀 의대생 제한적 휴학 허용""",2024.10.06.,더팩트언론사 선정,정부가 내년에 복귀하기로 하는 의대생에 한해 제한적으로 휴학을 허용한다. 이주호 부총리 겸 교육부 장관은 6일 정부서울청사에서 '의과대학 학사 정상화를 위한 비상 대책(안)'을 발표했다. 발표에 따르면 교육부는 동맹휴학 불허라는 기본원칙 하에 미복귀 학생에 대해서는 2025학년도에 복귀하는 것을...
[속보]정부 “의대생 휴학 조건부 승인…교육과정 6년을 5년으로 탄력운...,2024.10.06.,문화일보언론사 선정,의대생 ‘동맹휴학 불허’ 방침은 유지…내년에도 복귀 안 하면 유급·제적 서울대 의대가 집단 휴학을 ‘기습 승인’한 여파가 다른 의대로 확산되는 것을 막기 위해 정부가 내년에 복귀하기로 하는 의대생에 한해 제한적으로 휴학을 승인한다. ‘동맹휴학 불허’ 방침을 유지하면서 내년 복귀하는 조건으로...
"[속보] 尹, 동남아 3개국 순방 첫 방문국 필리핀 도착",2024.10.06.,서울경제언론사 선정,"윤석열 대통령이 6일(현지시간) 동남아시아 3국 순방의 첫 행선지인 필리핀 수도 마닐라에 도착해 국빈방문 일정을 시작했다. 윤 대통령 부부는 이날 필리핀 마닐라의 니노이 아키노 국제공항에 도착했다. 윤 대통령이 공군1호기에서 하기하자 도열한 필리핀 의장대는 연주를 시작했고, 필리핀 측은 김건희..."
"[속보] 尹대통령, 동남아 3국 순방 출국…한동훈 환송장 안 나와",2024.10.06.,디지털타임스언론사 선정,필리핀·싱가포르 국빈방문 라오스서 아세안정상회의 윤석열 대통령은 필리핀·싱가포르 국빈 방문과 라오스에서 열리는 아세안(ASEAN·동남아시아국가연합) 정상회의 참석을 위해 6일 출국했다. 윤 대통령과 부인 김건희 여사는 이날 오전 성남 서울공항에서 대통령 전용기인 공군 1호기 편으로 순방길에 올랐다....
"[속보] 민주·조국당 ""부산 금정구청장 후보, 민주 김경지로 단일화""",2024.10.06.,한국경제언론사 선정,"더불어민주당과 조국혁신당은 오는 16일 치러지는 부산 금정구청장 재보궐 선거 후보를 김경지 민주당 후보로 단일화한다고 6일 밝혔다. 천준호 민주당 전략기획위원장, 정춘생 조국혁신당 원내수석부대표는 이날 부산 금정구청장 야권 후보 단일화 결과 발표를 통해 이같이 전했다. 이들은 ""양당 후보 단일화는..."
[속보] 동남아 순방 尹 대통령 마닐라 도착… 필리핀 국빈방문,2024.10.06.,강원도민일보언론사 선정,윤석열 대통령은 6일(현지시간) 동남아시아 3국 순방의 첫 행선지인 필리핀 수도 마닐라에 도착해 국빈방문 일정을 시작했다. 한국 정상의 필리핀 국빈 방문은 2011년 이명박 전 대통령 이후 13년 만이다. 윤 대통령과 부인 김건희 여사는 이날 한국전 참전기념비에 헌화하고 동포 만찬 간담회에 참석한다....
"[속보] 이주호 ""동맹휴학은 앞으로도 허가되지 않아""",2024.10.06.,연합뉴스언론사 선정,
"[속보] 교육부 ""의대, 휴학 승인 시 내년 교육과정 계획 수립해야""",2024.10.06.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 尹, 필리핀 6.25 참전용사에게 ""감사합니다""",2024.10.06.,파이낸셜뉴스,
"[속보] 尹, 마닐라 도착..필리핀 국빈방문",2024.10.06.,파이낸셜뉴스언론사 선정,
"[속보]尹, 필리핀으로 출국..한동훈은 출발행사 불참",2024.10.06.,파이낸셜뉴스언론사 선정,"윤석열 대통령이 6일 필리핀·싱가포르·라오스 순방을 위해 출국했다. 윤 대통령과 부인 김건희 여사는 이날 성남 서울공항을 통해 출국한 가운데 이날 출발 행사에는 이상민 행정안전부 장관, 김홍균 외교부 1차관, 정진석 대통령 비서실장, 성태윤 정책실장, 홍철호 정무수석 등과 당에선 추경호 국민의힘..."
"[속보] 교육부, 의대생 휴학 조건부 승인…동맹휴학은 승인 안 돼",2024.10.06.,뉴스1언론사 선정,
"[속보] ""부산 금정구청장 후보, 민주 김경지로 단일화""",2024.10.06.,디지털타임스,"더불어민주당과 조국혁신당이 10·16 부산 금정구청장 보궐선거에서 투표용지 인쇄를 하루 앞둔 시점에 김경지 더불어민주당 후보를 야권 후보로 단일화하는데 성공했다. 천준호 민주당 전략기획위원장과 정춘생 혁신당 원내수석부대표는 6일 오후 국회 소통관에서 공동 기자회견을 열고 ""오는 16일 부산 금정..."
[속보]이-팔 전쟁 1주년에 세계서 반전시위..이 군 레바논공격 강화,4면 1단,뉴시스언론사 선정,
[속보]이번엔 의대 교육과정 ‘6→5년’ 검토 논란 …의대 증원 반대 명...,2024.10.06.,문화일보언론사 선정,의대 증원에 반발한 전국 40개 의대생들이 2학기에도 복귀하지 않은 가운데 정부가 의사 공급 공백을 막기 위해 의대 교육과정을 총 6년에서 5년으로 단축하는 방안을 검토해 논란이 일고 있다. 의료계는 의료 교육 체계가 무너질 수 있다면서 강하게 반발하고 있다. 의사 인력 공급 공백을 방지한다는 이유로...
"[속보]윤 대통령, 필리핀 국빈방문 위해 출국…싱가포르·라오스도 방문",2024.10.06.,머니투데이,6일
"[속보]민주·혁신, 부산 금정구청장 민주 김경지 후보로 단일화",2024.10.06.,노컷뉴스언론사 선정,"민주·혁신, 부산 금정구청장 민주 김경지 후보로 단일화 ※CBS노컷뉴스는 여러분의 제보로 함께 세상을 바꿉니다. 각종 비리와 부당대우, 사건사고와 미담 등 모든 얘깃거리를 알려주세요.이메일 : 카카오톡 : @노컷뉴스사이트 : https://url.kr/b71afn"
[속보]부산 금정구청장 보선 야권 단일후보에 민주당 김경지,2024.10.06.,서울경제언론사 선정,"10·16 부산 금정구청장 보궐선거 야권 단일 후보로 김경지 더불어민주당 후보가 확정됐다. 천준호 민주당 전략기획위원장과 정춘생 조국혁신당 원내수석부대표는 6일 오후 국회에서 기자회견을 열고 이같이 발표했다. 앞서 민주당에선 김 후보가, 조국혁신당에선 류제성 후보가 금정구청장 후보로 출마한..."
"[속보] 尹, 필리핀 도착…현지 싱크탱크 ""깊은 유대와 가치 공유""",2024.10.06.,디지털타임스,윤석열 대통령은 6일(현지시간) 동남아시아 3국 순방의 첫 행선지인 필리핀 수도 마닐라에 도착해 국빈 방문 일정을 시작했다. 윤 대통령과 부인 김건희 여사는 대통령 전용기인 공군 1호기 편으로 마닐라 니노이 아키노 국제공항에 도착했다. 윤 대통령과 김 여사가 손을 잡고 공군 1호기 편에서 내리자 필리핀...
[속보] 정부 “의대 교육과정 6년→5년 단축 방안 검토”,2024.10.06.,헤럴드경제언론사 선정,정부 “의대 교육과정 6년→5년 단축 방안 검토”
"[속보] 尹, 5박6일 순방일정 돌입…필리핀으로 출발",2024.10.06.,헤럴드경제언론사 선정,"윤석열 대통령이 필리핀, 싱가포르, 라오스 순방을 위해 6일 출국했다. 윤 대통령과 부인 김건희 여사는 이날 오전 성남 서울공항에서 대통령 전용기인 공군 1호기 편을 타고 필리핀으로 출발했다. 윤석열 대통령은 필리핀과 싱가포르에서 국빈 방문을 통해 무역, 투자 등 양국 경제 협력을 강화한다...."
"[속보] 尹대통령, 동남아 3국 순방차 출국…한동훈, 환송장 불참",2024.10.06.,세계일보언론사 선정,"필리핀·싱가포르 국빈방문 및 한-아세안회의 참석을 위해 순방에 나서는 윤석열 대통령과 부인 김건희 여사가 6일 성남 서울공항에서 공군 1호기에 탑승하며 인사하고 있다. 성남=뉴시스 尹대통령, 동남아 3국 순방차 출국…한동훈, 환송장 불참"
"[속보] 살아난 LG, KT 7-2 꺾고 준PO 1승1패 균형",2024.10.06.,뉴스1,
"[속보] 교육부 ""의대생 휴학 허용…국시 시기도 유연화""",2024.10.06.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 진안서 30대 외국인 근로자, 흉기에 찔려 숨진 채 발견",2024.10.06.,디지털타임스,"6일 오전 9시 30분쯤 전북 진안군 마령면의 한 주택에서 30대 외국인 계절근로자가 흉기에 찔려 숨진 채 발견됐다. 경찰은 시신에서 발견된 상처의 위치나 깊이가 극단적 선택 시 나타나는 상처일 수 있다고 보고 국립과학수사연구원에 부검을 의뢰했다. 경찰 관계자는 ""타살 혐의점은 발견되지 않았다""며 ""농장..."
"[속보]윤, 동남아 3개국 순방 위해 출국…첫 방문국 필리핀으로",2024.10.06.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 교육부 ""의대생 제한적 휴학 허용…내년 1학기 복귀 조건""",2024.10.06.,뉴시스언론사 선정,후속기사가 이어집니다
"[속보] 현대건설, KOVO컵 여자부 정상…3년 만에 5번째 우승",2024.10.06.,뉴스1,
[속보] 서울대발 휴학 도미노 막는다…'내년 복귀' 조건으로 휴학 승인,2024.10.06.,MBN언론사 선정,서울대발 휴학 도미노 막는다…'내년 복귀' 조건으로 휴학 승인
"[속보]윤 ""북, 관심 끌기위해 핵 실험·ICBM 추가 도발 감행 가능성""",2024.10.06.,뉴시스언론사 선정,후속기사가 이어집니다
[속보] 의대생 3학기 이상 연속 휴학 제한…미복귀시 유급·제적,2024.10.06.,뉴스1,
"[속보] 이주호 ""의대생 조건부 '휴학' 승인…의대 '6년→5년' 탄력운영도...",2024.10.06.,CJB청주방송언론사 선정,
"[속보]프로야구 LG, 준PO 2차전서 KT에 7-2 승…시리즈 1승1패",2024.10.06.,뉴시스,후속기사가 이어집니다
"[속보] 세종시 여성운전자 뺑소니....현행범 체포, 경찰 조사중",2024.10.06.,내외경제tv,| 내외경제TV=송영훈 기자 | 오늘(6일) 14시 37분쯤 세종시 대평동 두레뜰근린공원 대로에서 40대 여성이 운전하던 그렌져 차량이 다른 차량을 여러대 충돌하고 도주하는 뺑소니 사고가 발생했다. 이 사고로 다행히 인명피해는 없었고 세종버스터미널 인근에서 다른 승용차를 들이받고 현장에서 현행범으로...
"[속보]윤 ""北, 핵 남한 겨냥한 것 아니란 주장 거짓 만천하에 드러나""",2024.10.06.,뉴시스,후속기사가 이어집니다
속보=‘포르쉐 음주 사망사고’ 관련 청원 동의 5만 건 넘어…국정 감사...,2024.10.06.,전북일보,"‘포르쉐 음주 사망사고’ 관련 청원 동의 5만 건 넘어 국회 상임위원회 회부 조건인' 30일 내 동의 수 5만 명' 충족 사진 = 국회전자청원사이트 캡처 속보=‘전주 포르쉐 음주 사망사고’와 관련, 피해자 유족들이 제기한 국민동의청원이 5만 명의 동의를 받아 청원 충족 수를 채우고 관할 국회 상임위원회에..."
“뒤에 남자 무서워…칼 맞을 것 같다” 피살 직전 범행 예감한 순천 여...,2024.10.06.,강원일보언론사 선정,속보=전남 순천에서 길을 가던 도중 박대성(30)에게 살해 당한 여고생이 피살 직전 친구에게 전화를 걸어 두려움을 호소하는 등 범행을 예감한 것으로 알려졌다. 지난 4일 방송된 SBS '궁금한 이야기 Y'에 따르면 피해자 A양(18)의 친구인 B양은 인터뷰를 통해 사건이 있기 직전 A양으로부터 전화가 걸려왔었다고...
"[속보] 윤 대통령, 필리핀 마닐라 도착…국빈방문 일정 시작",2024.10.06.,국제신문,"윤석열, 필리핀 마닐라 도착…국빈방문 일정 시작 윤석열 대통령은 6일(현지시간) 동남아시아 3국 순방의 첫 행선지인 필리핀 수도 마닐라에 도착해 국빈방문 일정을 시작했다. 윤 대통령과 부인 김건희 여사는 이날 한국전 참전 기념비에 헌화하고, 동포 만찬 간담회에 참석한다. 윤 대통령은 이튿날인 7일..."
'중구축구장' 사업비 놓고 울산시 - 중구 줄다리기,2024.10.06.,울산매일신문,▷속보=당초보다 사업비가 2배 가까이 오르면서 일시중단됐던 울산 중구축구장 조성사업(본지 2024년 5월 3일자 1면 보도)이 울산시가 예산을 추가 지원해주기로 하면서 재개될 전망이다. 다만 시와 중구가 원하는 금액이 달라 내년도 예산이 편성되기 전까지 정확한 액수에 대한 협의는 지속될 것으로...
교도소 이전 '행정가 이범석 청주시장' 시험대,2024.10.06.,충북일보,［충북일보］ 속보=이범석 청주시장이 행정가의 태를 벗고 정치인으로 변모해야한다는 목소리가 나온다.<9월 27일 1면> 공직생활 30여년 이후 청주시장에 당선된 이 시장이 정치무대에 데뷔한 지 2년이 지났지만 여전히 행정가적 면모에만 힘을 주고 있다는 지적이다. 이를 방증하듯 이 시장은 '가능성이 높은...
"울주 웅촌 대복 토석채취사업 ""타당성 부족...주민 설명 필요""",2024.10.06.,울산매일신문,"▷속보=민간 사업자가 웅촌면 대복리에 추진중인 토석채취사업에 대해 ""타당성이 부족하다""는 울산시 환경영향평가협의회의 의견이 나왔다. 과거 지역 토석채취사업으로 몸살을 앓아온 웅존면 주민들도 이번 사업을 격렬히 반대하는 등(본지 2024년 8월 21일자 6면 보도) 주민 수용성도 떨어져 사업 승인에..."
고성군 죽왕면 주택서 불...인명피해 없어,2024.10.06.,국제뉴스,"119소방차, 화재, 소방, 속보 (사진=국제뉴스DB) 6일 오후 2시 25분쯤 강원 고성군 죽왕면 문암진리 소재 단독주택에서 화재가 발생했다. 다행히 인명피해는 없었지만, 단독주택 일부분이 소실되는 등 재산피해가 발생했다. 경찰과 소방당국은 정확한 화재 원인을 조사중이다. 민영뉴스통신사 국제뉴스"
경로당 노래방기기 부정 납품해 보조금 챙긴 영동군의회 전 의원 항소심...,2024.10.06.,충북일보,［충북일보］ 속보=마을 경로당 노래방기기 납품 사업에 참여해 지방자치단체 보조금을 챙긴 혐의를 받는 영동군의회 전 의원이 항소심에서 감형받았다.<2023년 7월 11일자 3면> 청주지법 형사항소 1-3부는 사기 혐의로 재판에 넘겨진 전 영동군의원 A(56)씨에 대한 항소심에서 징역 8개월을 선고한 원심을...
활력 잃은 소비·투자…3분기도 '성장 부진' 예고,2024.10.06.,한국경제언론사 선정,기재부는 한은이 2분기 GDP 속보치를 공개한 지난 7월 말에도 올해 성장률 전망치(2.6%)를 달성할 수 있다고 자신했다. 하반기에는 고물가·고금리 상황이 완화되면서 내수가 개선될 것으로 봤기 때문이다. 이는 한은이 다음달인 8월 기준금리를 인하할 것으로 내심 기대하고 내린 판단이기도 했다. 하지만...
[노영우의 스톡피시] 통계의 '거짓말'과 시장의 가벼움,2024.10.06.,매일경제,미국 노동부 통계국(BLS)에 따르면 2022년에는 평균적으로 속보치가 확정치보다 6000명 정도 많았다. 이 차이는 2023년에는 3만명으로 늘었고 확정치가 발표된 2024년 7월까지는 평균 4만4000명이나 차이가 났다. 금융위기나 코로나19 등 경제적인 급변기를 제외하면 이 정도 괴리는 유례가 없는 일이다. 구체적인...
원주시·시의회 잇딴 경찰 압수수색 파장에 지역사회 촉각,A6면 1단,강원일보,"속보=원주경찰서가 원주시와 시의회을 상대로 연거푸 압수수색을 단행(본보 지난 1·3일자 5면 보도 등)한 가운데 지역사회가 파장을 예의주시하고 있다. 경찰은 원주천 좌안 차집관로 개량공사 관련 하도급 업체 선정 과정에서 외압이 있었다는 의혹에 따라 지난 7, 8월 상하수도사업소를 상대로 2회에 걸쳐..."
[건강e+ 삶의 질] 운동하기 좋은 가을…걷기·달리기로 ‘뱃살빼기 도전...,2024.10.06.,에너지경제,"◇ 걷기는 완보→속보→강보 순으로…달리기, 관절·심장에 부담주지 않는 수준에서 걷기는 특히 건강한 사람뿐 아니라 만성질환 등 병에 시달리거나... 이어 △속보(분당 100m 시간당 6㎞, 매분 4.5㎉) △급보(분당 115m, 시간당 7㎞, 매분 7.5㎉) △강보(분당 135m, 시간당 8㎞, 매분 8.5㎉) 순으로 강도를 높여갈 수..."
"유로존 경기, 9월에 '뚝'",A30면 1단,초이스경제,"지난달 말 발표한 속보치인 48.9 대비는 큰 폭으로 웃돌았다. 인플레이션 압력 완화도 나타났다고 평가했다. 서비스 부문 PMI 확정치는 51.4을 기록했다. 전월의 52.9에서 하락했지만, 속보치인 50.5를 웃돌았다. 함부르크 상업은행의 한 담당자는 ""언뜻 보면, 유로존의 서비스업은 꽤 버티는 것처럼 보인다...."
교도소 이전 '행정가 이범석 청주시장' 시험대,2024.10.06.,충북일보,［충북일보］ 속보=이범석 청주시장이 행정가의 태를 벗고 정치인으로 변모해야한다는 목소리가 나온다.<9월 27일 1면> 공직생활 30여년 이후 청주시장에 당선된 이 시장이 정치무대에 데뷔한 지 2년이 지났지만 여전히 행정가적 면모에만 힘을 주고 있다는 지적이다. 이를 방증하듯 이 시장은 '가능성이 높은...
"울주 웅촌 대복 토석채취사업 ""타당성 부족...주민 설명 필요""",2024.10.06.,울산매일신문,"▷속보=민간 사업자가 웅촌면 대복리에 추진중인 토석채취사업에 대해 ""타당성이 부족하다""는 울산시 환경영향평가협의회의 의견이 나왔다. 과거 지역 토석채취사업으로 몸살을 앓아온 웅존면 주민들도 이번 사업을 격렬히 반대하는 등(본지 2024년 8월 21일자 6면 보도) 주민 수용성도 떨어져 사업 승인에..."
고성군 죽왕면 주택서 불...인명피해 없어,2024.10.06.,국제뉴스,"119소방차, 화재, 소방, 속보 (사진=국제뉴스DB) 6일 오후 2시 25분쯤 강원 고성군 죽왕면 문암진리 소재 단독주택에서 화재가 발생했다. 다행히 인명피해는 없었지만, 단독주택 일부분이 소실되는 등 재산피해가 발생했다. 경찰과 소방당국은 정확한 화재 원인을 조사중이다. 민영뉴스통신사 국제뉴스"
